Row_id,State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population
1977,Wisconsin,Cities,Waterloo,1,0,1,0,0,0,0,1,1,0,0,0,"3,337"
1978,Wisconsin,Universities and Colleges,"University of Wisconsin, Platteville",1,1,0,0,0,0,0,1,1,0,0,0,"9,916"
1979,Wisconsin,Metropolitan Counties,Eau Claire,1,1,0,0,0,0,0,1,1,0,0,0,
1980,Wisconsin,Metropolitan Counties,Rock3,7,4,1,1,0,0,1,6,1,3,2,0,
1981,Wisconsin,Nonmetropolitan Counties,Burnett,2,1,0,0,1,0,0,2,0,1,1,0,
1982,Wisconsin,Nonmetropolitan Counties,Clark,1,1,0,0,0,0,0,1,0,0,1,0,
1983,Wisconsin,Nonmetropolitan Counties,Dodge,3,2,0,1,0,0,0,3,2,1,0,0,
1984,Wisconsin,Nonmetropolitan Counties,Oneida,4,4,0,0,0,0,0,4,2,0,1,1,
1985,Wisconsin,Nonmetropolitan Counties,Wood,1,0,0,1,0,0,0,1,0,1,0,0,
1986,Wisconsin,Tribal Agencies,Oneida Tribal,1,0,1,0,0,0,0,1,0,1,0,0,
1987,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Albany, NY",1,0,0,1,0,0,0,1,1,,,,
1988,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Albuquerque, NM",1,1,0,0,0,0,0,1,,,,1,
1989,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Atlanta, GA",2,1,1,0,0,0,0,2,1,1,,,
1990,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Baltimore, MD",3,2,1,0,0,0,0,3,,1,,2,
1991,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Birmingham, AL",1,1,0,0,0,0,0,1,1,,,,
1992,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Boston, MA",1,1,0,0,0,0,0,1,,1,,,
1993,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Buffalo, NY",1,0,0,1,0,0,0,1,,,,1,
1994,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Charlotte, NC",1,0,1,0,0,0,0,1,,,,1,
1995,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Chicago, IL",1,0,1,0,0,0,0,1,,,,1,
1996,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Cincinnati, OH",1,1,0,0,0,0,0,1,1,,,,
1997,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Cleveland, OH",1,0,1,0,0,0,0,1,1,,,,
1998,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Columbia, SC",3,2,0,1,0,0,0,3,1,1,1,,
1999,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Dallas, TX",1,1,0,0,0,0,0,1,,,1,,
2000,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Detroit, MI",1,1,0,0,0,0,0,1,,,,1,
2001,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: El Paso, TX3",4,2,2,0,0,0,0,3,2,,,1,
2002,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Indianapolis, IN",1,0,1,0,0,0,0,1,,,1,,
2003,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Kansas City, MO",7,5,2,0,0,0,0,7,2,1,3,1,
2004,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Knoxville, TN",1,0,1,0,0,0,0,1,1,,,,
2005,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Los Angeles, CA ",3,1,1,1,0,0,0,3,2,,1,,
2006,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Louisville, KY",2,2,0,0,0,0,0,2,1,,,1,
2007,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Memphis, TN",1,0,0,1,0,0,0,1,,,1,,
2008,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Miami, FL",4,0,2,2,0,0,0,4,,2,2,,
2009,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Milwaukee, WI",1,0,1,0,0,0,0,1,,1,,,
2010,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Mobile, AL",1,1,0,0,0,0,0,1,,1,,,
2011,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Newark, NJ",1,0,1,0,0,0,0,1,,,1,,
2012,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: New Orleans, LA",2,2,0,0,0,0,0,2,1,,1,,
2013,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Oklahoma City, OK",1,0,1,0,0,0,0,1,1,,,,
2014,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Omaha, NB",1,0,1,0,0,0,0,1,,,1,,
2015,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Philadelphia, PA",1,0,0,0,1,0,0,1,,1,,,
2016,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Phoenix, AZ",1,0,0,1,0,0,0,1,,1,,,
2017,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Pittsburgh, PA",3,2,1,0,0,0,0,3,,,2,1,
2018,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Portland, OR",4,3,1,0,0,0,0,4,,,2,2,
2019,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Sacramento, CA3",6,2,2,2,0,0,0,5,2,1,1,1,
2020,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Salt Lake City, UT",4,2,1,1,0,0,0,4,2,1,,1,
2021,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: San Francisco, CA ",2,0,1,1,0,0,0,2,2,,,,
2022,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Seattle, WA",6,2,3,1,0,0,0,6,2,,1,3,
2023,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Springfield, IL",1,1,0,0,0,0,0,1,1,,,,
2024,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: St. Louis, MO",2,1,0,1,0,0,0,2,,1,,1,
2025,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Tampa, FL",2,1,1,0,0,0,0,2,1,1,,,
2026,Federal,Federal Agencies,"Federal Bureau of Investigation Field Offices: Washington, D.C. ",3,2,0,1,0,0,0,3,1,2,,,
