row_id,state,agency_type,agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,population
9683,Pennsylvania,Nonmetropolitan Counties,Clarion,0,0,0,0,
9684,Pennsylvania,Nonmetropolitan Counties,Elk,0,0,0,0,
9685,Pennsylvania,Nonmetropolitan Counties,Greene,0,0,0,0,
9686,Pennsylvania,Nonmetropolitan Counties,Indiana,0,0,0,0,
9687,Pennsylvania,Nonmetropolitan Counties,Jefferson,0,0,0,0,
9688,Pennsylvania,Nonmetropolitan Counties,Lawrence,0,0,0,0,
9689,Pennsylvania,Nonmetropolitan Counties,Schuylkill,0,0,0,0,
9690,Pennsylvania,Nonmetropolitan Counties,Snyder,0,0,0,0,
9691,Pennsylvania,Nonmetropolitan Counties,Tioga,0,0,0,0,
9692,Pennsylvania,Nonmetropolitan Counties,Union,0,0,0,0,
9693,Pennsylvania,Nonmetropolitan Counties,Warren,0,0,0,0,
9694,Pennsylvania,Nonmetropolitan Counties,Wayne,0,0,0,0,
9695,Pennsylvania,State Police Agencies,State Police:,,,,,
9696,Pennsylvania,State Police Agencies,Adams County,0,0,0,0,
9697,Pennsylvania,State Police Agencies,Allegheny County,0,0,0,0,
9698,Pennsylvania,State Police Agencies,Armstrong County,0,0,0,0,
9699,Pennsylvania,State Police Agencies,Beaver County,0,0,0,0,
9700,Pennsylvania,State Police Agencies,Bedford County ,0,0,0,0,
9701,Pennsylvania,State Police Agencies,Berks County,0,0,0,0,
9702,Pennsylvania,State Police Agencies,Blair County,0,0,0,0,
9703,Pennsylvania,State Police Agencies,Bradford County,0,0,0,0,
9704,Pennsylvania,State Police Agencies,Bucks County,0,0,0,0,
9705,Pennsylvania,State Police Agencies,Butler County,0,0,0,0,
9706,Pennsylvania,State Police Agencies,Cambria County,0,0,0,0,
9707,Pennsylvania,State Police Agencies,Cameron County,0,0,0,0,
9708,Pennsylvania,State Police Agencies,Carbon County,0,0,0,0,
9709,Pennsylvania,State Police Agencies,Centre County,0,0,0,0,
9710,Pennsylvania,State Police Agencies,Chester County,0,0,0,0,
9711,Pennsylvania,State Police Agencies,Clarion County,0,0,0,0,
9712,Pennsylvania,State Police Agencies,Clearfield County,0,0,0,0,
9713,Pennsylvania,State Police Agencies,Clinton County,0,0,0,0,
9714,Pennsylvania,State Police Agencies,Columbia County,0,0,0,0,
9715,Pennsylvania,State Police Agencies,Crawford County,0,0,0,0,
9716,Pennsylvania,State Police Agencies,Cumberland County,0,0,0,0,
9717,Pennsylvania,State Police Agencies,Elizabethville,,0,0,0,
9718,Pennsylvania,State Police Agencies,Elk County,0,0,0,0,
9719,Pennsylvania,State Police Agencies,Erie County,0,0,0,0,
9720,Pennsylvania,State Police Agencies,Fayette County,0,0,0,0,
9721,Pennsylvania,State Police Agencies,Franklin County,0,0,0,0,
9722,Pennsylvania,State Police Agencies,Fulton County,0,0,0,0,
9723,Pennsylvania,State Police Agencies,Greene County,0,0,0,0,
9724,Pennsylvania,State Police Agencies,Huntingdon County,0,0,0,0,
9725,Pennsylvania,State Police Agencies,Indiana County,0,0,0,0,
9726,Pennsylvania,State Police Agencies,Jefferson County,0,0,0,0,
9727,Pennsylvania,State Police Agencies,Juniata County,0,0,0,0,
9728,Pennsylvania,State Police Agencies,Lackawanna County,0,0,0,0,
9729,Pennsylvania,State Police Agencies,Lancaster County,0,0,0,0,
9730,Pennsylvania,State Police Agencies,Lawrence County,0,0,0,0,
9731,Pennsylvania,State Police Agencies,Lebanon County,0,0,0,0,
9732,Pennsylvania,State Police Agencies,Lehigh County,0,0,0,0,
9733,Pennsylvania,State Police Agencies,Luzerne County,0,0,0,0,
9734,Pennsylvania,State Police Agencies,Lycoming County,0,0,0,0,
9735,Pennsylvania,State Police Agencies,McKean County,0,0,0,0,
9736,Pennsylvania,State Police Agencies,Mercer County,0,0,0,0,
9737,Pennsylvania,State Police Agencies,Mifflin County,0,0,0,0,
9738,Pennsylvania,State Police Agencies,Montour County,0,0,0,0,
9739,Pennsylvania,State Police Agencies,Northampton County,0,0,0,0,
9740,Pennsylvania,State Police Agencies,Northumberland County,0,0,0,0,
9741,Pennsylvania,State Police Agencies,Perry County,0,0,0,0,
9742,Pennsylvania,State Police Agencies,Philadelphia County,0,0,0,0,
9743,Pennsylvania,State Police Agencies,Pike County,0,0,0,0,
9744,Pennsylvania,State Police Agencies,Potter County,0,0,0,0,
9745,Pennsylvania,State Police Agencies,Schuylkill County,0,0,0,0,
9746,Pennsylvania,State Police Agencies,Snyder County,0,0,0,0,
9747,Pennsylvania,State Police Agencies,Somerset County,0,0,0,0,
9748,Pennsylvania,State Police Agencies,Sullivan County,0,0,0,0,
9749,Pennsylvania,State Police Agencies,Susquehanna County,0,0,0,0,
9750,Pennsylvania,State Police Agencies,Tioga County,0,0,0,0,
9751,Pennsylvania,State Police Agencies,Tionesta,0,0,0,0,
9752,Pennsylvania,State Police Agencies,Union County,0,0,0,0,
9753,Pennsylvania,State Police Agencies,Venango County,0,0,0,0,
9754,Pennsylvania,State Police Agencies,Warren County,0,0,0,0,
9755,Pennsylvania,State Police Agencies,Washington County,0,0,0,0,
9756,Pennsylvania,State Police Agencies,Wayne County,0,0,0,0,
9757,Pennsylvania,State Police Agencies,Westmoreland County,0,0,0,0,
9758,Pennsylvania,State Police Agencies,Wyoming County,0,0,0,0,
9759,Pennsylvania,State Police Agencies,York County,0,0,0,0,
9760,Pennsylvania,State Police Agencies,"State Police, Bureau of Criminal Investigation:",,,,,
9761,Pennsylvania,State Police Agencies,Adams County,0,0,0,0,
9762,Pennsylvania,State Police Agencies,Allegheny County,0,0,0,0,
9763,Pennsylvania,State Police Agencies,Armstrong County,0,0,0,0,
9764,Pennsylvania,State Police Agencies,Beaver County,0,0,0,0,
9765,Pennsylvania,State Police Agencies,Bedford County ,0,0,0,0,
9766,Pennsylvania,State Police Agencies,Berks County,0,0,0,0,
9767,Pennsylvania,State Police Agencies,Blair County,0,0,0,0,
9768,Pennsylvania,State Police Agencies,Bradford County,0,0,0,0,
9769,Pennsylvania,State Police Agencies,Bucks County,0,0,0,0,
9770,Pennsylvania,State Police Agencies,Butler County,0,0,0,0,
9771,Pennsylvania,State Police Agencies,Cambria County,0,0,0,0,
9772,Pennsylvania,State Police Agencies,Cameron County ,0,0,0,0,
9773,Pennsylvania,State Police Agencies,Carbon County ,0,0,0,0,
9774,Pennsylvania,State Police Agencies,Centre County,0,0,0,0,
9775,Pennsylvania,State Police Agencies,Chester County ,0,0,0,0,
9776,Pennsylvania,State Police Agencies,Clarion County ,0,0,0,0,
9777,Pennsylvania,State Police Agencies,Clearfield County,0,0,0,0,
9778,Pennsylvania,State Police Agencies,Clinton County,0,0,0,0,
9779,Pennsylvania,State Police Agencies,Columbia County,0,0,0,0,
9780,Pennsylvania,State Police Agencies,Crawford County,0,0,0,0,
9781,Pennsylvania,State Police Agencies,Cumberland County,0,0,0,0,
9782,Pennsylvania,State Police Agencies,Dauphin County,0,0,0,0,
9783,Pennsylvania,State Police Agencies,Delaware County,0,0,0,0,
9784,Pennsylvania,State Police Agencies,Elk County,0,0,0,0,
9785,Pennsylvania,State Police Agencies,Erie County,0,0,0,0,
9786,Pennsylvania,State Police Agencies,Fayette County,0,0,0,0,
9787,Pennsylvania,State Police Agencies,Forest County,0,0,0,0,
9788,Pennsylvania,State Police Agencies,Franklin County,0,0,0,0,
9789,Pennsylvania,State Police Agencies,Fulton County,0,0,0,0,
9790,Pennsylvania,State Police Agencies,Greene County,0,0,0,0,
9791,Pennsylvania,State Police Agencies,Huntingdon County,0,0,0,0,
9792,Pennsylvania,State Police Agencies,Indiana County,0,0,0,0,
9793,Pennsylvania,State Police Agencies,Jefferson County,0,0,0,0,
9794,Pennsylvania,State Police Agencies,Juniata County,0,0,0,0,
9795,Pennsylvania,State Police Agencies,Lackawanna County,0,0,0,0,
9796,Pennsylvania,State Police Agencies,Lancaster County,0,0,0,0,
9797,Pennsylvania,State Police Agencies,Lawrence County,0,0,0,0,
9798,Pennsylvania,State Police Agencies,Lebanon County,0,0,0,0,
9799,Pennsylvania,State Police Agencies,Lehigh County,0,0,0,0,
9800,Pennsylvania,State Police Agencies,Luzerne County,0,0,0,0,
9801,Pennsylvania,State Police Agencies,Lycoming County,0,0,0,0,
9802,Pennsylvania,State Police Agencies,McKean County,0,0,0,0,
9803,Pennsylvania,State Police Agencies,Mercer County,0,0,0,0,
9804,Pennsylvania,State Police Agencies,Mifflin County,0,0,0,0,
9805,Pennsylvania,State Police Agencies,Monroe County,0,0,0,0,
9806,Pennsylvania,State Police Agencies,Montgomery County,0,0,0,0,
9807,Pennsylvania,State Police Agencies,Montour County,0,0,0,0,
9808,Pennsylvania,State Police Agencies,Northampton County,0,0,0,0,
9809,Pennsylvania,State Police Agencies,Northumberland County,0,0,0,0,
9810,Pennsylvania,State Police Agencies,Perry County,0,0,0,0,
9811,Pennsylvania,State Police Agencies,Philadelphia County,0,0,0,0,
9812,Pennsylvania,State Police Agencies,Pike County,0,0,0,0,
9813,Pennsylvania,State Police Agencies,Potter County,0,0,0,0,
9814,Pennsylvania,State Police Agencies,Schuylkill County,0,0,0,0,
9815,Pennsylvania,State Police Agencies,Snyder County,0,0,0,0,
9816,Pennsylvania,State Police Agencies,Somerset County,0,0,0,0,
9817,Pennsylvania,State Police Agencies,Sullivan County,0,0,0,0,
9818,Pennsylvania,State Police Agencies,Susquehanna County,0,0,0,0,
9819,Pennsylvania,State Police Agencies,Tioga County,0,0,0,0,
9820,Pennsylvania,State Police Agencies,Union County,0,0,0,0,
9821,Pennsylvania,State Police Agencies,Venango County,0,0,0,0,
9822,Pennsylvania,State Police Agencies,Warren County,0,0,0,0,
9823,Pennsylvania,State Police Agencies,Washington County,0,0,0,0,
9824,Pennsylvania,State Police Agencies,Wayne County,0,0,0,0,
9825,Pennsylvania,State Police Agencies,Westmoreland County,0,0,0,0,
9826,Pennsylvania,State Police Agencies,Wyoming County,0,0,0,0,
9827,Pennsylvania,State Police Agencies,York County,0,0,0,0,
9828,Pennsylvania,Other Agencies,"Allegheny County District Attorney, Criminal Investigation Division",0,0,0,0,
9829,Pennsylvania,Other Agencies,Allegheny County Housing Authority,0,0,0,,
9830,Pennsylvania,Other Agencies,Allegheny County Port Authority,0,0,0,0,
9831,Pennsylvania,Other Agencies,Bureau of Forestry:,,,,,
9832,Pennsylvania,Other Agencies,Adams County,0,0,0,0,
9833,Pennsylvania,Other Agencies,Allegheny County,0,0,0,0,
9834,Pennsylvania,Other Agencies,Armstrong County,0,0,0,0,
9835,Pennsylvania,Other Agencies,Beaver County,0,0,0,0,
9836,Pennsylvania,Other Agencies,Bedford County,0,0,0,0,
9837,Pennsylvania,Other Agencies,Berks County,0,0,0,0,
9838,Pennsylvania,Other Agencies,Blair County,0,0,0,0,
9839,Pennsylvania,Other Agencies,Bradford County,0,0,0,0,
9840,Pennsylvania,Other Agencies,Bucks County,0,0,0,0,
9841,Pennsylvania,Other Agencies,Butler County,0,0,0,0,
9842,Pennsylvania,Other Agencies,Cambria County,0,0,0,0,
9843,Pennsylvania,Other Agencies,Cameron County,0,0,0,0,
9844,Pennsylvania,Other Agencies,Carbon County,0,0,0,0,
9845,Pennsylvania,Other Agencies,Centre County,0,0,0,0,
9846,Pennsylvania,Other Agencies,Chester County,0,0,0,0,
9847,Pennsylvania,Other Agencies,Clarion County,0,0,0,0,
9848,Pennsylvania,Other Agencies,Clearfield County,0,0,0,0,
9849,Pennsylvania,Other Agencies,Clinton County,0,0,0,0,
9850,Pennsylvania,Other Agencies,Columbia County,0,0,0,0,
9851,Pennsylvania,Other Agencies,Crawford County,0,0,0,0,
9852,Pennsylvania,Other Agencies,Cumberland County,0,0,0,0,
9853,Pennsylvania,Other Agencies,Dauphin County,0,0,0,0,
9854,Pennsylvania,Other Agencies,Delaware County,0,0,0,0,
9855,Pennsylvania,Other Agencies,Elk County,0,0,0,0,
9856,Pennsylvania,Other Agencies,Erie County,0,0,0,0,
9857,Pennsylvania,Other Agencies,Fayette County,0,0,0,0,
9858,Pennsylvania,Other Agencies,Forest County,0,0,0,0,
9859,Pennsylvania,Other Agencies,Franklin County,0,0,0,0,
9860,Pennsylvania,Other Agencies,Fulton County,0,0,0,0,
9861,Pennsylvania,Other Agencies,Greene County,0,0,0,0,
9862,Pennsylvania,Other Agencies,Huntingdon County,0,0,0,0,
9863,Pennsylvania,Other Agencies,Indiana County,0,0,0,0,
9864,Pennsylvania,Other Agencies,Jefferson County,0,0,0,0,
9865,Pennsylvania,Other Agencies,Juniata County,0,0,0,0,
9866,Pennsylvania,Other Agencies,Lackawanna County,0,0,0,0,
9867,Pennsylvania,Other Agencies,Lancaster County,0,0,0,0,
9868,Pennsylvania,Other Agencies,Lawrence County,0,0,0,0,
9869,Pennsylvania,Other Agencies,Lebanon County,0,0,0,0,
9870,Pennsylvania,Other Agencies,Lehigh County,0,0,0,0,
9871,Pennsylvania,Other Agencies,Luzerne County,0,0,0,0,
9872,Pennsylvania,Other Agencies,Lycoming County,0,0,0,0,
9873,Pennsylvania,Other Agencies,McKean County,0,0,0,0,
9874,Pennsylvania,Other Agencies,Mercer County,0,0,0,0,
9875,Pennsylvania,Other Agencies,Mifflin County,0,0,0,0,
9876,Pennsylvania,Other Agencies,Monroe County,0,0,0,0,
9877,Pennsylvania,Other Agencies,Montgomery County,0,0,0,0,
9878,Pennsylvania,Other Agencies,Montour County,0,0,0,0,
9879,Pennsylvania,Other Agencies,Northampton County,0,0,0,0,
9880,Pennsylvania,Other Agencies,Northumberland County,0,0,0,0,
9881,Pennsylvania,Other Agencies,Perry County,0,0,0,0,
9882,Pennsylvania,Other Agencies,Philadelphia County,0,0,0,0,
9883,Pennsylvania,Other Agencies,Pike County,0,0,0,0,
9884,Pennsylvania,Other Agencies,Potter County,0,0,0,0,
9885,Pennsylvania,Other Agencies,Schuylkill County,0,0,0,0,
9886,Pennsylvania,Other Agencies,Snyder County,0,0,0,0,
9887,Pennsylvania,Other Agencies,Somerset County,0,0,0,0,
9888,Pennsylvania,Other Agencies,Sullivan County,0,0,0,0,
9889,Pennsylvania,Other Agencies,Susquehanna County,0,0,0,0,
9890,Pennsylvania,Other Agencies,Tioga County,0,0,0,0,
9891,Pennsylvania,Other Agencies,Union County,0,0,0,0,
9892,Pennsylvania,Other Agencies,Venango County,0,0,0,0,
9893,Pennsylvania,Other Agencies,Warren County,0,0,0,0,
9894,Pennsylvania,Other Agencies,Washington County,0,0,0,0,
9895,Pennsylvania,Other Agencies,Wayne County,0,0,0,0,
9896,Pennsylvania,Other Agencies,Westmoreland County,0,0,0,0,
9897,Pennsylvania,Other Agencies,Wyoming County,0,0,0,0,
9898,Pennsylvania,Other Agencies,York County,0,0,0,0,
9899,Pennsylvania,Other Agencies,Bureau of Narcotics:,,,,,
9900,Pennsylvania,Other Agencies,Adams County,0,0,0,,
9901,Pennsylvania,Other Agencies,Allegheny County,0,0,0,0,
9902,Pennsylvania,Other Agencies,Armstrong County,0,0,0,0,
9903,Pennsylvania,Other Agencies,Beaver County,0,0,0,0,
9904,Pennsylvania,Other Agencies,Bedford County,0,0,0,0,
9905,Pennsylvania,Other Agencies,Berks County,0,0,0,0,
9906,Pennsylvania,Other Agencies,Blair County,0,0,0,0,
9907,Pennsylvania,Other Agencies,Bradford County,0,0,0,0,
9908,Pennsylvania,Other Agencies,Bucks County,0,0,0,0,
9909,Pennsylvania,Other Agencies,Butler County,0,0,0,0,
9910,Pennsylvania,Other Agencies,Cambria County,0,0,0,0,
9911,Pennsylvania,Other Agencies,Cameron County,0,0,0,0,
9912,Pennsylvania,Other Agencies,Carbon County,0,0,0,0,
9913,Pennsylvania,Other Agencies,Centre County,0,0,0,0,
9914,Pennsylvania,Other Agencies,Chester County,0,0,0,0,
9915,Pennsylvania,Other Agencies,Clarion County,0,0,0,0,
9916,Pennsylvania,Other Agencies,Clearfield County,0,0,0,0,
9917,Pennsylvania,Other Agencies,Clinton County,0,0,0,0,
9918,Pennsylvania,Other Agencies,Columbia County,0,0,0,0,
9919,Pennsylvania,Other Agencies,Crawford County,0,0,0,0,
9920,Pennsylvania,Other Agencies,Cumberland County,0,0,0,,
9921,Pennsylvania,Other Agencies,Dauphin County,0,0,0,,
9922,Pennsylvania,Other Agencies,Delaware County,0,0,0,0,
9923,Pennsylvania,Other Agencies,Elk County,0,0,0,0,
9924,Pennsylvania,Other Agencies,Erie County,0,0,0,0,
9925,Pennsylvania,Other Agencies,Fayette County,0,0,0,0,
9926,Pennsylvania,Other Agencies,Forest County,0,0,0,0,
9927,Pennsylvania,Other Agencies,Franklin County,0,0,0,,
9928,Pennsylvania,Other Agencies,Fulton County,0,0,0,,
9929,Pennsylvania,Other Agencies,Greene County,0,0,0,0,
9930,Pennsylvania,Other Agencies,Huntingdon County,0,0,0,0,
9931,Pennsylvania,Other Agencies,Indiana County,0,0,0,0,
9932,Pennsylvania,Other Agencies,Jefferson County,0,0,0,0,
9933,Pennsylvania,Other Agencies,Juniata County,0,0,0,0,
9934,Pennsylvania,Other Agencies,Lackawanna County,0,0,0,0,
9935,Pennsylvania,Other Agencies,Lancaster County,0,0,0,,
9936,Pennsylvania,Other Agencies,Lawrence County,0,0,0,0,
9937,Pennsylvania,Other Agencies,Lebanon County,0,0,0,,
9938,Pennsylvania,Other Agencies,Lehigh County,0,0,0,0,
9939,Pennsylvania,Other Agencies,Luzerne County,0,0,0,0,
9940,Pennsylvania,Other Agencies,Lycoming County,0,0,0,0,
9941,Pennsylvania,Other Agencies,McKean County,0,0,0,0,
9942,Pennsylvania,Other Agencies,Mercer County,0,0,0,0,
9943,Pennsylvania,Other Agencies,Mifflin County,0,0,0,0,
9944,Pennsylvania,Other Agencies,Monroe County,0,0,0,0,
9945,Pennsylvania,Other Agencies,Montgomery County,0,0,0,0,
9946,Pennsylvania,Other Agencies,Montour County,0,0,0,0,
9947,Pennsylvania,Other Agencies,Northampton County,0,0,0,0,
9948,Pennsylvania,Other Agencies,Northumberland County,0,0,0,0,
9949,Pennsylvania,Other Agencies,Perry County,0,0,0,,
9950,Pennsylvania,Other Agencies,Philadelphia County,0,0,0,0,
9951,Pennsylvania,Other Agencies,Pike County,0,0,0,0,
9952,Pennsylvania,Other Agencies,Potter County,0,0,0,0,
9953,Pennsylvania,Other Agencies,Schuylkill County,0,0,0,0,
9954,Pennsylvania,Other Agencies,Snyder County,0,0,0,0,
9955,Pennsylvania,Other Agencies,Somerset County,0,0,0,0,
9956,Pennsylvania,Other Agencies,Sullivan County,0,0,0,0,
9957,Pennsylvania,Other Agencies,Susquehanna County,0,0,0,0,
9958,Pennsylvania,Other Agencies,Tioga County,0,0,0,0,
9959,Pennsylvania,Other Agencies,Union County,0,0,0,0,
9960,Pennsylvania,Other Agencies,Venango County,0,0,0,0,
9961,Pennsylvania,Other Agencies,Warren County,0,0,0,0,
9962,Pennsylvania,Other Agencies,Washington County,0,0,0,0,
9963,Pennsylvania,Other Agencies,Wayne County,0,0,0,0,
9964,Pennsylvania,Other Agencies,Westmoreland County,0,0,0,0,
9965,Pennsylvania,Other Agencies,Wyoming County,0,0,0,0,
9966,Pennsylvania,Other Agencies,York County,0,0,0,,
9967,Pennsylvania,Other Agencies,County Detective:,,,,,
9968,Pennsylvania,Other Agencies,Adams County,0,0,0,0,
9969,Pennsylvania,Other Agencies,Beaver County,0,0,0,0,
9970,Pennsylvania,Other Agencies,Berks County,0,0,0,0,
9971,Pennsylvania,Other Agencies,Bucks County,0,0,0,0,
9972,Pennsylvania,Other Agencies,Butler County,0,0,0,,
9973,Pennsylvania,Other Agencies,Chester County,0,0,0,0,
9974,Pennsylvania,Other Agencies,Clarion County,0,0,0,0,
9975,Pennsylvania,Other Agencies,Cumberland County,0,0,0,0,
9976,Pennsylvania,Other Agencies,Dauphin County,0,0,0,,
9977,Pennsylvania,Other Agencies,Erie County,0,0,0,,
9978,Pennsylvania,Other Agencies,Lackawanna County,0,0,0,0,
9979,Pennsylvania,Other Agencies,Lawrence County,0,,,,
9980,Pennsylvania,Other Agencies,Lebanon County,0,0,0,0,
9981,Pennsylvania,Other Agencies,Lehigh County,0,0,0,0,
9982,Pennsylvania,Other Agencies,Luzerne County,0,0,0,0,
9983,Pennsylvania,Other Agencies,McKean County,0,0,0,0,
9984,Pennsylvania,Other Agencies,Monroe County,0,0,0,0,
9985,Pennsylvania,Other Agencies,Montgomery County,0,0,0,0,
9986,Pennsylvania,Other Agencies,Montour County,0,0,0,0,
9987,Pennsylvania,Other Agencies,Pike County,0,0,0,0,
9988,Pennsylvania,Other Agencies,Schuylkill County,0,0,0,0,
9989,Pennsylvania,Other Agencies,Warren County,0,0,,,
9990,Pennsylvania,Other Agencies,Westmoreland County,0,0,0,0,
9991,Pennsylvania,Other Agencies,Wyoming County,0,,,,
9992,Pennsylvania,Other Agencies,York County,0,0,0,0,
9993,Pennsylvania,Other Agencies,"Delaware County District Attorney, Criminal Investigation Division",0,0,0,,
9994,Pennsylvania,Other Agencies,Delaware County Park,0,0,0,,
9995,Pennsylvania,Other Agencies,Erie Municipal Airport Authority,0,0,0,,
9996,Pennsylvania,Other Agencies,Fort Indiantown Gap,0,0,0,,
9997,Pennsylvania,Other Agencies,Franklin County Drug Task Force,0,0,0,0,
9998,Pennsylvania,Other Agencies,Harrisburg International Airport,0,0,0,,
9999,Pennsylvania,Other Agencies,Lehigh Valley International Airport,0,0,0,0,
10000,Pennsylvania,Other Agencies,Pennsylvania Fish and Boat Commission,0,0,0,,
10001,Pennsylvania,Other Agencies,State Capitol Police,0,0,0,0,
10002,Pennsylvania,Other Agencies,State Park Rangers: ,,,,,
10003,Pennsylvania,Other Agencies,Bald Eagle,0,0,0,0,
10004,Pennsylvania,Other Agencies,Beltzville,0,0,0,0,
10005,Pennsylvania,Other Agencies,Bendigo,0,0,0,0,
10006,Pennsylvania,Other Agencies,Ben Rush,0,0,0,0,
10007,Pennsylvania,Other Agencies,Black Moshannon,,0,,,
10008,Pennsylvania,Other Agencies,Blue Knob,0,0,0,0,
10009,Pennsylvania,Other Agencies,Caledonia,0,0,0,0,
10010,Pennsylvania,Other Agencies,Canoe Creek,0,,0,,
10011,Pennsylvania,Other Agencies,Chapman,0,0,0,,
10012,Pennsylvania,Other Agencies,Clear Creek,0,0,0,0,
10013,Pennsylvania,Other Agencies,Codorus,0,0,0,0,
10014,Pennsylvania,Other Agencies,Colonel Denning,0,0,0,0,
10015,Pennsylvania,Other Agencies,Cook Forest,0,0,0,0,
10016,Pennsylvania,Other Agencies,Cowans Gap,0,0,0,0,
10017,Pennsylvania,Other Agencies,Delaware Canal,0,0,0,0,
10018,Pennsylvania,Other Agencies,Evansburg,0,0,0,,
10019,Pennsylvania,Other Agencies,Fort Washington,0,0,0,0,
10020,Pennsylvania,Other Agencies,Frances Slocum,0,0,0,0,
10021,Pennsylvania,Other Agencies,French Creek,0,0,0,,
10022,Pennsylvania,Other Agencies,Gifford Pinchot,0,0,0,0,
10023,Pennsylvania,Other Agencies,Greenwood Furnace,0,0,0,0,
10024,Pennsylvania,Other Agencies,Hickory Run,0,0,,,
10025,Pennsylvania,Other Agencies,Hills Creek,0,0,0,0,
10026,Pennsylvania,Other Agencies,Jacobsburg Environmental Education Center,0,0,0,0,
10027,Pennsylvania,Other Agencies,Jennings Environmental Education Center,0,0,0,0,
10028,Pennsylvania,Other Agencies,Kettle Creek,0,0,0,,
10029,Pennsylvania,Other Agencies,Keystone,0,0,0,0,
10030,Pennsylvania,Other Agencies,Kings Gap Environmental Education Center,0,0,0,0,
10031,Pennsylvania,Other Agencies,Kooser,0,0,0,0,
10032,Pennsylvania,Other Agencies,Lackawanna ,0,0,0,,
10033,Pennsylvania,Other Agencies,Laurel Hill,0,0,0,0,
10034,Pennsylvania,Other Agencies,Laurel Ridge,0,0,0,0,
10035,Pennsylvania,Other Agencies,Leonard Harrison,0,0,0,0,
10036,Pennsylvania,Other Agencies,Linn Run,0,0,0,0,
10037,Pennsylvania,Other Agencies,Little Buffalo,0,0,0,0,
10038,Pennsylvania,Other Agencies,Little Pine,0,0,0,0,
10039,Pennsylvania,Other Agencies,Lyman Run,0,0,0,0,
10040,Pennsylvania,Other Agencies,Marsh Creek,0,0,0,,
10041,Pennsylvania,Other Agencies,Maurice K. Goddard,0,0,0,0,
10042,Pennsylvania,Other Agencies,Moraine,0,0,0,0,
10043,Pennsylvania,Other Agencies,Mount Pisgah,0,0,0,0,
10044,Pennsylvania,Other Agencies,Neshaminy,0,0,0,0,
10045,Pennsylvania,Other Agencies,Nockamixon,0,0,0,0,
10046,Pennsylvania,Other Agencies,Ohiopyle,0,0,0,0,
10047,Pennsylvania,Other Agencies,Oil Creek,0,0,0,0,
10048,Pennsylvania,Other Agencies,Ole Bull,0,0,0,,
10049,Pennsylvania,Other Agencies,Parker Dam,0,0,0,,
10050,Pennsylvania,Other Agencies,Pine Grove Furnace,0,0,0,0,
10051,Pennsylvania,Other Agencies,Point,0,0,0,0,
10052,Pennsylvania,Other Agencies,Presque Isle,0,0,0,0,
10053,Pennsylvania,Other Agencies,Prince Gallitzin,0,0,0,0,
10054,Pennsylvania,Other Agencies,Promised Land,0,0,0,0,
10055,Pennsylvania,Other Agencies,Pymatuning,0,0,0,0,
10056,Pennsylvania,Other Agencies,Raccoon Creek,0,0,0,,
10057,Pennsylvania,Other Agencies,Raymond B. Winter,0,0,0,,
10058,Pennsylvania,Other Agencies,Reeds Gap,0,0,0,0,
10059,Pennsylvania,Other Agencies,Ricketts Glen,0,0,0,0,
10060,Pennsylvania,Other Agencies,Ridley Creek,0,0,0,0,
10061,Pennsylvania,Other Agencies,Ryerson Station,0,0,0,,
10062,Pennsylvania,Other Agencies,Samuel S. Lewis,0,0,0,0,
10063,Pennsylvania,Other Agencies,Shawnee,0,0,0,0,
10064,Pennsylvania,Other Agencies,Shikellamy,0,0,0,0,
10065,Pennsylvania,Other Agencies,Sinnemahoning,0,0,0,0,
10066,Pennsylvania,Other Agencies,Sizerville,0,0,0,0,
10067,Pennsylvania,Other Agencies,Susquehannock,0,0,0,0,
10068,Pennsylvania,Other Agencies,Tobyhanna,0,0,0,0,
10069,Pennsylvania,Other Agencies,Trough Creek,0,0,0,,
10070,Pennsylvania,Other Agencies,Tyler,0,0,0,0,
10071,Pennsylvania,Other Agencies,White Clay,0,0,0,0,
10072,Pennsylvania,Other Agencies,Worlds End,0,0,0,0,
10073,Pennsylvania,Other Agencies,Yellow Creek,0,0,0,0,
10074,Pennsylvania,Other Agencies,Westmoreland County Park,0,0,0,0,
10075,Pennsylvania,Other Agencies,Wyoming Area School District,0,0,0,0,
10076,Rhode Island,Cities,Barrington,0,0,0,0,16218
10077,Rhode Island,Cities,Bristol,0,0,0,0,22229
10078,Rhode Island,Cities,Burrillville,0,0,0,0,16357
10079,Rhode Island,Cities,Central Falls,0,0,0,0,19277
10080,Rhode Island,Cities,Charlestown,0,0,0,0,7762
10081,Rhode Island,Cities,Coventry,0,0,0,0,34967
10082,Rhode Island,Cities,Cumberland,0,0,0,0,34708
10083,Rhode Island,Cities,East Greenwich,0,0,0,0,13120
10084,Rhode Island,Cities,East Providence,0,0,0,0,47456
10085,Rhode Island,Cities,Foster,0,0,0,0,4713
10086,Rhode Island,Cities,Glocester,0,0,0,0,10037
10087,Rhode Island,Cities,Hopkinton,0,0,0,0,8093
10088,Rhode Island,Cities,Jamestown,0,0,0,0,5494
10089,Rhode Island,Cities,Johnston,0,0,0,0,29322
10090,Rhode Island,Cities,Lincoln,0,0,0,0,21770
10091,Rhode Island,Cities,Little Compton,0,0,0,0,3505
10092,Rhode Island,Cities,Middletown,0,0,0,0,16035
10093,Rhode Island,Cities,Narragansett,0,0,0,0,15600
10094,Rhode Island,Cities,Newport,0,0,0,0,24077
