State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,lon,lat
New York,Cities,Niagara Falls,1,0,0,1,0,0,0,1,0,0,1,0,48675,"Niagara Falls, New York",-79.0377388,43.0962143
New York,Cities,North Tonawanda,2,2,0,0,0,0,0,2,0,0,2,0,30634,"North Tonawanda, New York",-78.8642033,43.038668
New York,Cities,Norwich,1,1,0,0,0,0,0,1,0,0,0,1,6929,"Norwich, New York",-75.5235149,42.531184
New York,Cities,Peekskill,1,0,0,1,0,0,0,1,1,0,0,0,24129,"Peekskill, New York",-73.9204158,41.2900939
New York,Cities,Ramapo Town,3,1,1,1,0,0,0,3,1,1,1,0,92620,"Ramapo Town, New York",-74.1684787,41.1412064
New York,Cities,Rochester,2,1,0,1,0,0,0,2,0,1,0,1,209643,"Rochester, New York",-77.6088465,43.1565779
New York,Cities,Schenectady,1,0,1,0,0,0,0,1,0,0,0,1,65138,"Schenectady, New York",-73.9395687,42.8142432
New York,Cities,Southampton Town,1,1,0,0,0,0,0,1,1,0,0,0,51191,"Southampton Town, New York",-72.5678041,40.8598656
New York,Cities,Spring Valley Village,1,0,1,0,0,0,0,1,0,0,1,0,32844,"Spring Valley Village, New York",-74.0437521,41.1131514
New York,Cities,Utica,1,0,0,1,0,0,0,1,0,1,0,0,60879,"Utica, New York",-75.232664,43.100903
New York,Cities,Yonkers,5,2,2,1,0,0,0,5,0,1,1,3,202075,"Yonkers, New York",-73.8987469,40.9312099
New York,Universities and Colleges,Cornell University,2,0,0,2,0,0,0,2,0,1,1,0,21904,"Cornell University, New York",-76.4735027,42.4534492
New York,Universities and Colleges,State University of New York:Binghamton,2,1,0,1,0,0,0,2,0,1,1,0,16913,"State University of New York:Binghamton, New York",-75.9697049,42.0893553
New York,Universities and Colleges,State University of New York:Buffalo,7,1,3,0,0,0,3,7,3,3,0,1,29796,"State University of New York:Buffalo, New York",-78.8182506,42.9533594
New York,Universities and Colleges,State University of New York:Downstate Medical Center,1,0,0,1,0,0,0,1,0,0,1,0,1858,"State University of New York:Downstate Medical Center, New York",-73.945734,40.6552459
New York,Universities and Colleges,State University of New York College:Brockport,1,1,0,0,0,0,0,1,0,0,1,0,8161,"State University of New York College:Brockport, New York",-77.9507327,43.210018
New York,Universities and Colleges,State University of New York College:Buffalo,2,1,1,0,0,0,0,2,1,0,0,1,10330,"State University of New York College:Buffalo, New York",-78.8182506,42.9533594
New York,Universities and Colleges,State University of New York College:Geneseo,3,2,1,0,0,0,0,3,0,0,0,3,5699,"State University of New York College:Geneseo, New York",-77.8237029,42.796092
New York,Universities and Colleges,State University of New York College:New Paltz,3,3,0,0,0,0,0,3,0,0,0,3,7751,"State University of New York College:New Paltz, New York",-74.0851655,41.7390054
New York,Universities and Colleges,State University of New York College:Potsdam,1,1,0,0,0,0,0,1,0,0,0,1,3904,"State University of New York College:Potsdam, New York",-74.9761059,44.6643102
New York,Universities and Colleges,State University of New York College:Purchase,2,0,2,0,0,0,0,2,1,1,0,0,4169,"State University of New York College:Purchase, New York",-73.7004189,41.0470389
New York,Metropolitan Counties,Albany,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Albany, New York",-73.7562317,42.6525793
New York,Metropolitan Counties,Monroe,2,1,1,0,0,0,0,2,2,0,0,0,NA,"Monroe, New York",-74.1827119,41.3046016
New York,Metropolitan Counties,Nassau,52,7,45,0,0,0,0,52,8,10,9,25,NA,"Nassau, New York",-73.6101159,42.5159145
New York,Metropolitan Counties,Oswego,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Oswego, New York",-76.5104973,43.4553461
New York,Metropolitan Counties,Suffolk County Police Department,42,7,30,4,0,0,1,42,10,12,8,12,NA,"Suffolk County Police Department, New York",-72.9178023,40.8207643
New York,Metropolitan Counties,Westchester Public Safety,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Westchester Public Safety, New York",-73.7685622,41.0303245
New York,Nonmetropolitan Counties,Chenango,1,1,0,0,0,0,0,1,0,1,0,NA,NA,"Chenango, New York",-75.8766333,42.2014637
New York,State Police Agencies,State Police: Albany County,3,1,1,1,0,0,0,3,0,0,0,3,NA,"State Police: Albany County, New York",-73.7780232,42.6296234
New York,State Police Agencies,State Police:Chemung County,1,0,1,0,0,0,0,1,1,0,0,0,NA,"State Police:Chemung County, New York",-76.838324,42.198554
New York,State Police Agencies,State Police: Dutchess County,1,0,1,0,0,0,0,1,0,0,NA,1,NA,"State Police: Dutchess County, New York",-73.9119638,41.8797092
New York,State Police Agencies,State Police:Franklin County,1,0,0,1,0,0,0,1,0,0,1,0,NA,"State Police:Franklin County, New York",-74.3179763,44.8478721
New York,State Police Agencies,State Police:Jefferson County,2,1,0,1,0,0,0,2,0,1,0,1,NA,"State Police:Jefferson County, New York",-75.9013303,44.0423348
New York,State Police Agencies,State Police:Montgomery County,1,1,0,0,0,0,0,1,0,0,0,1,NA,"State Police:Montgomery County, New York",-74.3481338,42.9380796
New York,State Police Agencies,State Police:New York County,3,2,1,0,0,0,0,3,0,0,0,3,NA,"State Police:New York County, New York",-74.0375782,41.1872968
New York,State Police Agencies,State Police:Niagara County,1,0,0,1,0,0,0,1,0,0,0,1,NA,"State Police:Niagara County, New York",-79.0154051,43.1296945
New York,State Police Agencies,State Police:Orange County,1,0,1,0,0,0,0,1,1,0,0,0,NA,"State Police:Orange County, New York",-74.3629193,41.4472876
New York,State Police Agencies,State Police:Oswego County,1,1,0,0,0,0,0,1,1,0,0,0,NA,"State Police:Oswego County, New York",-76.390599,43.302652
New York,State Police Agencies,State Police:Rockland County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police:Rockland County, New York",-74.0375782,41.1872968
New York,State Police Agencies,State Police:Schoharie County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police:Schoharie County, New York",-74.426669,42.674544
New York,State Police Agencies,State Police:Wayne County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police:Wayne County, New York",-77.192989,43.2331999
New York,State Police Agencies,State Police:Westchester County,1,1,0,0,0,0,0,1,0,0,0,1,NA,"State Police:Westchester County, New York",-73.68817,41.3212875
New York,Other Agencies,New York City Metropolitan Transportation Authority,22,11,11,0,0,0,0,22,3,2,2,15,NA,"New York City Metropolitan Transportation Authority, New York",-73.9779673,40.754088
New York,Other Agencies,"State Park, Finger Lakes Region",1,0,1,0,0,0,0,1,0,0,1,0,NA,"State Park, Finger Lakes Region, New York",-76.6006489,42.5462376
New York,Cities,New York,361,74,183,79,1,5,19,361,66,85,85,125,8566917,"New York, New York",-74.0059728,40.7127753
New York,Cities,Saratoga Springs,1,0,1,0,0,0,0,1,0,0,0,1,28005,"Saratoga Springs, New York",-73.7845651,43.0831301
New York,Cities,Wellsville Village,1,1,0,0,0,0,0,1,0,0,0,1,4506,"Wellsville Village, New York",-77.9480575,42.1220124
New York,Universities and Colleges,State University of New York College:Plattsburgh,2,1,1,0,0,0,0,2,1,0,0,1,5718,"State University of New York College:Plattsburgh, New York",-73.466962,44.692543
New York,Metropolitan Counties,Saratoga,1,0,1,0,0,0,0,1,0,1,0,0,NA,"Saratoga, New York",-73.6300729,43.0448483
New York,Metropolitan Counties,Schoharie,1,0,1,0,0,0,0,1,1,0,0,0,NA,"Schoharie, New York",-74.3352858,42.6895424
New York,Universities and Colleges,"State University of New York Agricultural and Technical College, Morrisville",6,4,2,0,0,0,0,6,0,0,6,0,2940,"State University of New York Agricultural and Technical College, Morrisville, New York",-74.498279,42.671702
New York,Cities,Binghamton,1,1,0,0,0,0,0,1,0,0,1,0,45780,"Binghamton, New York",-75.9179738,42.0986867
North Carolina,Cities,Apex,3,3,0,0,0,0,0,3,0,1,1,1,47324,"Apex, North Carolina",-78.8502856,35.732652
North Carolina,Cities,Asheville,3,1,0,2,0,0,0,3,1,0,2,0,89546,"Asheville, North Carolina",-82.5514869,35.5950581
North Carolina,Cities,Charlotte-Mecklenburg,27,16,3,8,0,0,0,27,6,11,5,5,896379,"Charlotte-Mecklenburg, North Carolina",-80.8431267,35.2270869
North Carolina,Cities,Concord,1,0,1,0,0,0,0,1,0,0,1,0,89446,"Concord, North Carolina",-80.579511,35.4087517
North Carolina,Cities,Durham,3,2,1,0,0,0,0,3,0,1,1,1,263716,"Durham, North Carolina",-78.898619,35.9940329
North Carolina,Cities,Fayetteville,7,7,0,0,0,0,0,7,0,1,4,2,202200,"Fayetteville, North Carolina",-78.8783585,35.0526641
North Carolina,Cities,Gastonia,3,3,0,0,0,0,0,3,0,0,2,1,75118,"Gastonia, North Carolina",-81.1873005,35.262082
North Carolina,Cities,Greensboro,6,1,4,1,0,0,0,6,0,1,4,1,288618,"Greensboro, North Carolina",-79.7919754,36.0726354
North Carolina,Cities,Greenville,6,1,0,4,0,0,1,6,2,2,1,1,91766,"Greenville, North Carolina",-77.3663538,35.612661
North Carolina,Cities,Hickory,1,1,0,0,0,0,0,1,0,0,0,1,40437,"Hickory, North Carolina",-81.3444573,35.7344538
North Carolina,Cities,Huntersville,1,1,0,0,0,0,0,1,1,0,0,0,53932,"Huntersville, North Carolina",-80.8428504,35.410694
North Carolina,Cities,Jacksonville,1,0,0,1,0,0,0,1,0,0,1,0,66686,"Jacksonville, North Carolina",-77.4302414,34.7540524
North Carolina,Cities,Littleton,1,1,0,0,0,0,0,1,0,1,0,0,641,"Littleton, North Carolina",-77.9119317,36.4345934
North Carolina,Cities,Morganton,4,4,0,0,0,0,0,4,0,0,1,3,16656,"Morganton, North Carolina",-81.6848188,35.7454071
North Carolina,Cities,Raleigh,28,15,7,6,0,0,0,28,8,6,9,5,460593,"Raleigh, North Carolina",-78.6381787,35.7795897
North Carolina,Cities,Roanoke Rapids2,4,4,0,0,0,0,0,4,1,1,2,0,15273,"Roanoke Rapids2, North Carolina",-77.6541464,36.4615395
North Carolina,Cities,Rockingham,1,1,0,0,0,0,0,1,0,0,0,1,9155,"Rockingham, North Carolina",-79.7739457,34.9393201
North Carolina,Cities,Rocky Mount,1,1,0,0,0,0,0,1,0,0,1,0,55431,"Rocky Mount, North Carolina",-77.7905339,35.9382103
North Carolina,Cities,Salisbury,3,3,0,0,0,0,0,3,0,1,0,2,34121,"Salisbury, North Carolina",-80.4742261,35.6709727
North Carolina,Cities,Siler City,1,1,0,0,0,0,0,1,0,0,0,1,8498,"Siler City, North Carolina",-79.4622431,35.7234734
North Carolina,Cities,Wilson,1,0,0,1,0,0,0,1,0,0,1,0,49734,"Wilson, North Carolina",-77.9155395,35.7212689
North Carolina,Universities and Colleges,Duke University,1,0,1,0,0,0,0,1,0,0,0,1,15984,"Duke University, North Carolina",-78.9382286,36.0014258
North Carolina,Universities and Colleges,East Carolina University,1,1,0,0,0,0,0,1,1,0,0,0,28289,"East Carolina University, North Carolina",-77.3645653,35.6055108
North Carolina,Universities and Colleges,"University of North Carolina, Greensboro",2,1,0,1,0,0,0,2,0,1,0,1,19393,"University of North Carolina, Greensboro, North Carolina",-79.8101975,36.0689296
North Carolina,Metropolitan Counties,Forsyth,6,6,0,0,0,0,0,6,1,3,1,1,NA,"Forsyth, North Carolina",-80.1875065,36.1200003
North Carolina,Metropolitan Counties,Gaston County Police Department,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Gaston County Police Department, North Carolina",-81.188171,35.26284
North Carolina,Metropolitan Counties,Iredell,2,2,0,0,0,0,0,2,1,0,0,1,NA,"Iredell, North Carolina",-80.8986502,35.8310501
North Carolina,Metropolitan Counties,New Hanover,1,1,0,0,0,0,0,1,0,0,0,1,NA,"New Hanover, North Carolina",-77.8824596,34.2154913
North Carolina,Metropolitan Counties,Randolph,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Randolph, North Carolina",-79.8296743,35.7449531
North Carolina,Metropolitan Counties,Yadkin,2,1,1,0,0,0,0,2,1,0,0,1,NA,"Yadkin, North Carolina",-80.6770787,36.2023597
North Carolina,Nonmetropolitan Counties,Jackson,2,1,1,0,0,0,0,1,0,0,0,1,NA,"Jackson, North Carolina",-77.4213614,36.3895976
North Carolina,Nonmetropolitan Counties,Moore,1,0,0,0,0,1,0,1,1,0,0,0,NA,"Moore, North Carolina",-79.4703885,35.3674493
North Carolina,Nonmetropolitan Counties,Sampson,2,2,0,0,0,0,0,2,0,0,0,2,NA,"Sampson, North Carolina",-78.3842227,34.9197548
North Carolina,Nonmetropolitan Counties,Surry,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Surry, North Carolina",-80.6770787,36.3743453
North Carolina,Other Agencies,University of North Carolina Hospitals,1,1,0,0,0,0,0,1,0,0,1,0,NA,"University of North Carolina Hospitals, North Carolina",-79.0508779,35.9036242
North Carolina,Cities,Wilmington,5,4,1,0,0,0,0,5,2,1,1,1,117852,"Wilmington, North Carolina",-77.9447102,34.2257255
North Carolina,Universities and Colleges,North Carolina Central University,2,0,0,1,0,0,1,2,0,0,1,1,8011,"North Carolina Central University, North Carolina",-78.8981633,35.9766365
North Carolina,Universities and Colleges,North Carolina School of the Arts,2,2,0,0,0,0,0,2,1,1,0,0,970,"North Carolina School of the Arts, North Carolina",-80.237011,36.076292
North Carolina,Metropolitan Counties,Franklin,4,4,0,0,0,0,0,4,2,1,0,1,NA,"Franklin, North Carolina",-83.3815429,35.1823171
North Carolina,Cities,Boone,1,0,0,1,0,0,0,1,0,1,0,0,18374,"Boone, North Carolina",-81.6745517,36.216795
North Carolina,Cities,High Point,5,5,0,0,0,0,0,5,1,1,0,3,111435,"High Point, North Carolina",-80.0053176,35.9556923
North Dakota,Cities,Bismarck,2,2,0,0,0,0,0,2,0,0,0,2,73248,"Bismarck, North Dakota",-100.7837392,46.8083268
North Dakota,Cities,Grand Forks,1,0,1,0,0,0,0,1,0,0,1,0,57853,"Grand Forks, North Dakota",-97.0328547,47.9252568
North Dakota,Cities,Watford City,2,2,0,0,0,0,0,2,0,0,1,1,8819,"Watford City, North Dakota",-103.2832467,47.8022412
North Dakota,Cities,Williston,1,1,0,0,0,0,0,1,0,0,1,0,29929,"Williston, North Dakota",-103.6179745,48.1469683
North Dakota,Universities and Colleges,University of North Dakota,1,1,0,0,0,0,0,1,0,0,1,0,14951,"University of North Dakota, North Dakota",-97.0768014,47.922891
North Dakota,Nonmetropolitan Counties,Hettinger,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Hettinger, North Dakota",-102.6368239,46.0013946
Ohio,Cities,Akron,4,3,0,1,0,0,0,4,1,2,1,0,197257,"Akron, Ohio",-81.5190053,41.0814447
Ohio,Cities,Albany,1,0,0,1,0,0,0,1,0,0,0,1,918,"Albany, Ohio",-82.2023695,39.2275735
Ohio,Cities,Athens,1,1,0,0,0,0,0,1,0,0,1,0,25203,"Athens, Ohio",-82.1012554,39.3292396
Ohio,Cities,Aurora,3,2,0,1,0,0,0,3,0,1,1,1,15897,"Aurora, Ohio",-81.3453858,41.3175549
Ohio,Cities,Barberton,1,1,0,0,0,0,0,1,0,0,0,1,26172,"Barberton, Ohio",-81.6051221,41.012833
Ohio,Cities,Beaver Township,1,0,0,1,0,0,0,1,0,1,0,0,6492,"Beaver Township, Ohio",-80.6770787,40.9435369
Ohio,Cities,Bellbrook,2,0,1,0,1,0,0,2,2,0,0,0,7074,"Bellbrook, Ohio",-84.0707681,39.6356154
Ohio,Cities,Bellefontaine,2,1,0,1,0,0,0,2,0,1,1,0,13073,"Bellefontaine, Ohio",-83.7596557,40.3611643
Ohio,Cities,Bexley,1,0,1,0,0,0,0,1,0,0,1,0,13775,"Bexley, Ohio",-82.9376804,39.9689532
Ohio,Cities,Blue Ash,4,1,1,1,0,1,0,4,3,0,0,1,12169,"Blue Ash, Ohio",-84.3782734,39.2320029
Ohio,Cities,Boardman,1,1,0,0,0,0,0,1,0,1,0,0,39692,"Boardman, Ohio",-80.6628528,41.0242256
Ohio,Cities,Canton,1,1,0,0,0,0,0,1,0,1,0,0,71652,"Canton, Ohio",-81.378447,40.7989473
Ohio,Cities,Chillicothe,1,1,0,0,0,0,0,1,0,0,1,0,21692,"Chillicothe, Ohio",-82.9824019,39.3331197
Ohio,Cities,Cincinnati,42,32,2,8,0,0,0,42,7,10,10,15,298880,"Cincinnati, Ohio",-84.5120196,39.1031182
Ohio,Cities,Circleville,1,1,0,0,0,0,0,1,0,0,1,0,13930,"Circleville, Ohio",-82.9460133,39.600618
Ohio,Cities,Colerain Township,4,4,0,0,0,0,0,4,3,1,0,0,58907,"Colerain Township, Ohio",-84.6269824,39.2591765
Ohio,Cities,Columbus,151,123,10,18,0,0,0,151,42,29,49,31,862515,"Columbus, Ohio",-82.9987942,39.9611755
Ohio,Cities,Dayton,5,5,0,0,0,0,0,5,0,4,0,1,140260,"Dayton, Ohio",-84.1916069,39.7589478
Ohio,Cities,Defiance,1,1,0,0,0,0,0,1,0,0,0,1,16697,"Defiance, Ohio",-84.3557802,41.2844933
Ohio,Cities,Delhi Township,3,3,0,0,0,0,0,3,1,1,1,0,29573,"Delhi Township, Ohio",-84.6052225,39.0950595
Ohio,Cities,East Palestine,2,2,0,0,0,0,0,2,0,1,1,0,4548,"East Palestine, Ohio",-80.5403469,40.8339509
Ohio,Cities,Elyria,3,2,0,1,0,0,0,3,1,2,0,0,53633,"Elyria, Ohio",-82.1076486,41.3683798
Ohio,Cities,Findlay,1,0,1,0,0,0,0,1,1,0,NA,NA,41156,"Findlay, Ohio",-83.6499321,41.04422
Ohio,Cities,Gahanna,3,2,1,0,0,0,0,3,1,2,0,0,34859,"Gahanna, Ohio",-82.8793446,40.0192307
Ohio,Cities,Grove City,5,5,0,0,0,0,0,5,1,2,1,1,40161,"Grove City, Ohio",-83.0929644,39.8814519
Ohio,Cities,Heath,1,1,0,0,0,0,0,1,0,0,1,0,10528,"Heath, Ohio",-82.4445991,40.0228421
Ohio,Cities,Hilliard,3,2,0,1,0,0,0,3,0,2,1,0,34832,"Hilliard, Ohio",-83.1582451,40.0333961
Ohio,Cities,Huber Heights,5,3,0,1,1,0,0,5,1,1,2,1,38180,"Huber Heights, Ohio",-84.1246608,39.843947
Ohio,Cities,Independence,1,1,0,0,0,0,0,1,0,0,0,1,7132,"Independence, Ohio",-81.6379033,41.3686645
Ohio,Cities,"Jackson Township, Stark County",3,2,0,1,0,0,0,3,2,0,1,0,40780,"Jackson Township, Stark County, Ohio",-81.4937993,40.86655
Ohio,Cities,Lockland,1,1,0,0,0,0,0,1,1,0,0,0,3422,"Lockland, Ohio",-84.4577201,39.2292249
Ohio,Cities,Lyndhurst,3,1,1,1,0,0,0,3,0,1,1,1,13624,"Lyndhurst, Ohio",-81.4887315,41.5200523
Ohio,Cities,Mansfield,3,1,2,0,0,0,0,3,2,1,0,0,46656,"Mansfield, Ohio",-82.5154471,40.75839
Ohio,Cities,Marietta,1,1,0,0,0,0,0,1,0,1,0,NA,13867,"Marietta, Ohio",-81.4548436,39.415352
Ohio,Cities,Massillon,3,3,0,0,0,0,0,3,1,2,0,0,32268,"Massillon, Ohio",-81.5215093,40.7967244
Ohio,Cities,Maumee,1,0,1,0,0,0,0,1,0,0,1,0,13875,"Maumee, Ohio",-83.6538244,41.5628294
Ohio,Cities,Mayfield Heights,1,1,0,0,0,0,0,1,0,1,0,0,18770,"Mayfield Heights, Ohio",-81.457896,41.5192189
Ohio,Cities,Medina Township,1,1,0,0,0,0,0,1,1,0,0,0,9015,"Medina Township, Ohio",-81.8442934,41.1724581
Ohio,Cities,Miamisburg,1,0,1,0,0,0,0,1,0,1,0,0,NA,"Miamisburg, Ohio",-84.2866083,39.6428362
Ohio,Cities,"Miami Township, Montgomery County",1,1,0,0,0,0,0,1,0,0,0,1,29140,"Miami Township, Montgomery County, Ohio",-84.2489525,39.6128751
Ohio,Cities,Monroe,1,1,0,0,0,0,0,1,0,1,0,0,15933,"Monroe, Ohio",-84.3621634,39.440336
Ohio,Cities,Montgomery,1,1,0,0,0,0,0,1,1,0,0,0,10558,"Montgomery, Ohio",-84.3541062,39.2281143
Ohio,Cities,Montpelier,1,1,0,0,0,0,0,1,1,0,0,0,3980,"Montpelier, Ohio",-84.6055076,41.5844951
Ohio,Cities,Montville Township,1,1,0,0,0,0,0,1,0,1,0,0,11815,"Montville Township, Ohio",-81.8442934,41.0924536
Ohio,Cities,Moraine,3,3,0,0,0,0,0,3,1,0,1,1,6385,"Moraine, Ohio",-84.2193849,39.7061702
Ohio,Cities,Mount Healthy,1,1,0,0,0,0,0,1,0,0,1,0,6028,"Mount Healthy, Ohio",-84.5457778,39.2336687
Ohio,Cities,Napoleon,4,2,0,2,0,0,0,4,2,0,1,1,8566,"Napoleon, Ohio",-84.1252243,41.3922726
Ohio,Cities,New Franklin,1,1,0,0,0,0,0,1,0,1,0,0,14285,"New Franklin, Ohio",-81.5415079,40.9417229
Ohio,Cities,Newton Falls,1,1,0,0,0,0,0,1,0,0,1,0,4628,"Newton Falls, Ohio",-80.9781468,41.18839
Ohio,Cities,North College Hill,1,0,0,1,0,0,0,1,0,0,1,0,9320,"North College Hill, Ohio",-84.5507778,39.2183911
Ohio,Cities,Oberlin,1,0,1,0,0,0,0,1,0,0,0,1,8342,"Oberlin, Ohio",-82.2173786,41.2939386
Ohio,Cities,Parma,3,1,2,0,0,0,0,3,1,1,0,1,79576,"Parma, Ohio",-81.7229086,41.4047742
Ohio,Cities,Portsmouth,1,1,0,0,0,0,0,1,0,1,0,NA,20442,"Portsmouth, Ohio",-82.9976742,38.7317431
Ohio,Cities,Powell,1,1,0,0,0,0,0,1,0,1,0,0,13273,"Powell, Ohio",-83.0751869,40.1578402
Ohio,Cities,Reynoldsburg,1,1,0,0,0,0,0,1,0,0,1,0,37406,"Reynoldsburg, Ohio",-82.8121191,39.9547861
Ohio,Cities,Salem,4,0,0,0,4,0,0,4,1,0,3,0,11943,"Salem, Ohio",-80.8567501,40.9008923
Ohio,Cities,Shelby,2,1,0,1,0,0,0,2,0,1,1,0,9012,"Shelby, Ohio",-82.6618424,40.8814452
Ohio,Cities,Sidney,3,2,0,1,0,0,0,3,0,1,2,0,20797,"Sidney, Ohio",-84.1554987,40.2842164
Ohio,Cities,South Euclid,1,1,0,0,0,0,0,1,0,1,0,0,21686,"South Euclid, Ohio",-81.5184553,41.5231076
Ohio,Cities,"Springfield Township, Hamilton County",1,0,0,1,0,0,0,1,0,1,0,0,36527,"Springfield Township, Hamilton County, Ohio",-84.5117321,39.2434495
Ohio,Cities,"Springfield Township, Summit County",2,1,0,1,0,0,0,2,0,1,0,1,17813,"Springfield Township, Summit County, Ohio",-81.4333923,41.0074793
Ohio,Cities,Steubenville,1,1,0,0,0,0,0,1,NA,0,1,0,18137,"Steubenville, Ohio",-80.6339638,40.3697905
Ohio,Cities,Streetsboro,1,0,0,0,1,0,0,1,0,0,0,1,16364,"Streetsboro, Ohio",-81.3459405,41.2392227
Ohio,Cities,Toledo,35,31,0,4,0,0,0,35,3,3,17,12,278366,"Toledo, Ohio",-83.5378674,41.6528052
Ohio,Cities,Troy,2,0,0,2,0,0,0,2,2,0,0,0,25745,"Troy, Ohio",-84.2032767,40.0394982
Ohio,Cities,Upper Arlington,1,1,0,0,0,0,0,1,1,0,0,0,35150,"Upper Arlington, Ohio",-83.0624078,39.9945084
Ohio,Cities,Upper Sandusky,1,1,0,0,0,0,0,1,0,0,1,0,6515,"Upper Sandusky, Ohio",-83.2813089,40.8272785
Ohio,Cities,Urbana,9,9,0,0,0,0,0,9,0,0,0,9,11482,"Urbana, Ohio",-83.7524298,40.1083912
Ohio,Cities,Vienna Township,1,1,0,0,0,0,0,1,0,0,0,1,3817,"Vienna Township, Ohio",-80.6548882,41.2413535
Ohio,Cities,Wadsworth,1,1,0,0,0,0,0,1,0,0,1,0,21910,"Wadsworth, Ohio",-81.7298519,41.0256101
Ohio,Cities,Wapakoneta,3,2,1,0,0,0,0,3,0,1,1,1,9815,"Wapakoneta, Ohio",-84.1935594,40.5678265
Ohio,Cities,Warren,1,1,0,0,0,0,0,1,0,0,0,1,40005,"Warren, Ohio",-80.8184166,41.2375569
Ohio,Cities,West Chester Township,1,1,0,0,0,0,0,1,0,1,0,0,61080,"West Chester Township, Ohio",-84.4172666,39.3321262
Ohio,Cities,West Jefferson,1,0,0,0,1,0,0,1,0,0,1,0,4291,"West Jefferson, Ohio",-83.2688045,39.944784
Ohio,Cities,Wilmington,2,1,1,0,0,0,0,2,0,1,1,0,12443,"Wilmington, Ohio",-83.8285375,39.4453393
Ohio,Cities,Wooster,1,1,0,0,0,0,0,1,1,0,0,0,26883,"Wooster, Ohio",-81.935143,40.8050565
Ohio,Cities,Xenia,1,1,0,0,0,0,0,1,1,0,0,0,26037,"Xenia, Ohio",-83.9296526,39.6847822
Ohio,Cities,Yellow Springs,2,1,1,0,0,0,0,2,1,1,0,0,3857,"Yellow Springs, Ohio",-83.886874,39.8064486
Ohio,Cities,Youngstown,3,2,0,1,0,0,0,3,0,1,2,0,64181,"Youngstown, Ohio",-80.6495194,41.0997803
Ohio,Cities,Zanesville,3,1,0,2,0,0,0,3,1,0,1,1,25494,"Zanesville, Ohio",-82.0131924,39.9403453
Ohio,Universities and Colleges,Capital University,1,0,0,1,0,0,0,1,0,0,0,1,3465,"Capital University, Ohio",-82.938559,39.9549246
Ohio,Universities and Colleges,Kent State University,1,1,0,0,0,0,0,1,NA,NA,1,NA,30067,"Kent State University, Ohio",-81.3414649,41.1490629
Ohio,Universities and Colleges,"Ohio State University, Columbus",2,2,0,0,0,0,0,2,0,0,0,2,58663,"Ohio State University, Columbus, Ohio",-83.0309143,40.0141905
Ohio,Universities and Colleges,Otterbein University,1,1,0,0,0,0,0,1,0,1,0,0,2808,"Otterbein University, Ohio",-82.9371852,40.1268746
Ohio,Universities and Colleges,University of Akron,1,1,0,0,0,0,0,1,0,0,1,0,23101,"University of Akron, Ohio",-81.5113386,41.076655
Ohio,Metropolitan Counties,Butler,2,1,1,0,0,0,0,2,1,0,1,0,NA,"Butler, Ohio",-82.4248862,40.5883933
Ohio,Metropolitan Counties,Clark,2,0,1,1,0,0,0,2,0,2,0,0,NA,"Clark, Ohio",-83.6773928,39.8912092
Ohio,Metropolitan Counties,Clermont,1,0,1,0,0,0,0,1,0,1,0,0,NA,"Clermont, Ohio",-84.1857115,39.0928449
Ohio,Metropolitan Counties,Delaware,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Delaware, Ohio",-83.067965,40.2986724
Ohio,Metropolitan Counties,Geauga,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Geauga, Ohio",-81.2078164,41.4641521
Ohio,Metropolitan Counties,Greene,7,6,1,0,0,0,0,7,2,1,2,2,NA,"Greene, Ohio",-83.8897057,39.697399
Ohio,Metropolitan Counties,Lorain,1,0,0,0,0,0,1,1,0,0,1,0,NA,"Lorain, Ohio",-82.1823746,41.452819
Ohio,Metropolitan Counties,Montgomery,2,1,0,1,0,0,0,2,0,0,2,0,NA,"Montgomery, Ohio",-84.3541062,39.2281143
Ohio,Metropolitan Counties,Summit,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Summit, Ohio",-81.5596427,41.0918991
